scenario_id,pest_true,pest_pred,pest_prob,crop_true,crop_pred,crop_prob,temp_c,humidity,rain_mm,wind_mps,season,growth_stage,risk,gt_spray,static_sprayer,static_action,adapt_sprayer,adapt_action,weather_penalty
198,aphids,"mantis, mantid",0.3905355632305145,Flaxseed (Linseed) plant,"pot, flowerpot",0.07737085968255997,25.974390666399643,66.96146281867317,0.9932986894229365,4.810015362083022,summer,vegetative,0.29849058860912925,0,0,MONITOR,0,MONITOR,0.0
199,beetle,dung beetle,0.4271101951599121,Brazil nuts plant,"frilled lizard, Chlamydosaurus kingi",0.01768413744866848,25.18278550737744,77.35629697814272,5.9440864967204945,4.878712360174708,autumn,maturity,0.1968379152705893,0,0,MONITOR,0,MONITOR,0.35
200,aphids,leafhopper,0.3146500885486603,Fonio plant,mortar,0.15369607508182526,27.687872743994667,64.11076030961101,12.994514280952835,2.5558158042576897,spring,vegetative,0.24419863168150185,0,0,MONITOR,0,MONITOR,0.35
201,mosquito,"long-horned beetle, longicorn, longicorn beetle",0.40719786286354065,Bok choy plant,head cabbage,0.15953227877616882,33.037409306568584,54.06069595439508,3.4670646609847555,2.5767732536426258,spring,seedling,0.31550752513110636,0,0,MONITOR,0,MONITOR,0.0
202,mites,tick,0.8406165838241577,Lychee plant,ski mask,0.04613053426146507,26.45292453450873,58.782904012462126,4.04197542693484,2.051868440380582,spring,seedling,0.3924318602588028,0,0,MONITOR,0,MONITOR,0.0
203,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.8246743679046631,Bananas plant,bell pepper,0.04847745969891548,29.21969396638429,74.50865566600613,1.7667645657494742,3.8272075498033433,summer,vegetative,0.38930594814009967,0,0,MONITOR,0,MONITOR,0.0
204,mosquito,fly,0.1451883167028427,Rice (Paddy) plant,"nematode, nematode worm, roundworm",0.0574955940246582,15.749139494844886,65.04489936799934,5.282657155725014,2.105296155599947,autumn,flowering,0.29128446370363237,0,0,MONITOR,0,MONITOR,0.35
205,beetle,rhinoceros beetle,0.6921252608299255,Coconuts plant,coral reef,0.012454875744879246,25.75640799034941,70.10314965302507,1.513514330593456,1.9943952704251608,spring,flowering,0.40429147469112653,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
206,mosquito,tick,0.02086706832051277,Leeks plant,"barn spider, Araneus cavaticus",0.03594124689698219,21.783848648535646,75.05118863303285,3.2786629740640283,3.674311436397957,spring,vegetative,0.16043120765127244,0,0,MONITOR,0,MONITOR,0.0
207,grasshopper,"grasshopper, hopper",0.4169732630252838,Potatoes plant,spaghetti squash,0.05162184685468674,19.90593469788186,59.37737805653585,0.569038977750202,1.8540410856200207,summer,vegetative,0.3001226679794491,1,0,MONITOR,0,MONITOR,0.0
208,bollworm,"nematode, nematode worm, roundworm",0.13677260279655457,Hemp plant,sea urchin,0.05408412963151932,21.609238165356246,76.34372245444709,2.168156524627856,2.454693958661763,spring,maturity,0.1388786436803639,0,0,MONITOR,0,MONITOR,0.0
209,grasshopper,"grasshopper, hopper",0.8429566621780396,Collards plant,"swab, swob, mop",0.03413498029112816,24.32938279649594,70.68263905187592,2.1321298917598996,0.6024270621868086,autumn,vegetative,0.34099739997647704,1,0,MONITOR,0,MONITOR,0.0
210,sawfly,isopod,0.43508997559547424,Brazil nuts plant,"frilled lizard, Chlamydosaurus kingi",0.01768413744866848,30.579512711780065,46.477803696327825,2.3649603582247627,3.3450284141478,winter,flowering,0.298593466966413,0,0,MONITOR,0,MONITOR,0.0
211,sawfly,"barn spider, Araneus cavaticus",0.17748922109603882,Cinnamon plant,cardoon,0.021152224391698837,19.368036411302178,86.63457186779367,6.47170394535772,4.829040327018243,autumn,maturity,0.1424848651047796,0,0,MONITOR,0,MONITOR,0.44999999999999996
212,mites,tick,0.9064586758613586,Durian plant,acorn,0.015390350483357906,26.153157462972086,57.48882884364626,7.824137909740898,3.3654704473597503,autumn,vegetative,0.3519218406430446,0,0,MONITOR,0,MONITOR,0.35
213,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.8246743679046631,Raspberries plant,custard apple,0.2678239345550537,23.579152833332106,40.17356985222224,4.54400482423869,4.254159001056766,summer,maturity,0.3749497503042222,0,0,MONITOR,0,MONITOR,0.0
214,beetle,dung beetle,0.6329788565635681,Broccoli plant,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.0489560104906559,24.361634528190194,49.324344356205465,6.103994845869474,1.484677436587203,autumn,vegetative,0.2972107001487166,0,0,MONITOR,0,MONITOR,0.35
215,beetle,dung beetle,0.7981197237968445,Maracuja(Passionfruit) plant,cardoon,0.031174013391137123,31.013789126523022,49.68432258982517,1.5632406446609362,2.783589138433841,spring,flowering,0.4306521164113656,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
216,grasshopper,"grasshopper, hopper",0.7812555432319641,Cashew nuts plant,packet,0.0751948356628418,28.69057718501963,65.782599779863,1.165557743948409,1.3682080907567327,spring,seedling,0.3840953803062439,1,0,MONITOR,0,MONITOR,0.0
217,mites,"ant, emmet, pismire",0.3149421811103821,Gooseberries plant,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.04321098327636719,32.68699053721372,60.89224241680644,5.3740809890372505,2.2266813453023886,autumn,vegetative,0.22630906462669376,0,0,MONITOR,0,MONITOR,0.35
218,sawfly,"nematode, nematode worm, roundworm",0.24459946155548096,Flaxseed (Linseed) plant,daisy,0.07264143973588943,25.227471603750498,59.94752048539111,0.9765646641547214,3.4266537728230055,spring,vegetative,0.21561611549928783,0,0,MONITOR,0,MONITOR,0.0
219,bollworm,"nematode, nematode worm, roundworm",0.35554659366607666,Lupins plant,cardoon,0.01576545648276806,22.520286941646486,74.29552948223719,0.8424410670563374,2.6221847357239585,autumn,seedling,0.2807821372849867,0,0,MONITOR,0,MONITOR,0.0
220,stem_borer,leafhopper,0.06590945273637772,Watermelons plant,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.028759406879544258,24.880705915597503,70.09813041789056,3.677193595189518,0.8048307728785342,autumn,seedling,0.21917348321992902,0,0,MONITOR,0,MONITOR,0.0
221,beetle,"leaf beetle, chrysomelid",0.5949074029922485,Blueberries plant,sea lion,0.047200094908475876,27.21248395635611,69.74071805966429,2.133547009258769,0.921965073354696,winter,vegetative,0.23854964408092202,0,0,MONITOR,0,MONITOR,0.0
222,mosquito,"harvestman, daddy longlegs, Phalangium opilio",0.3428323566913605,Pomegranates plant,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.10187195986509323,26.882866792268555,71.14742685993039,1.88771350706398,0.8426032822110716,summer,vegetative,0.29197731195017695,0,0,MONITOR,0,MONITOR,0.0
223,bollworm,"nematode, nematode worm, roundworm",0.32790878415107727,Cherimoya plant,custard apple,0.4768880009651184,20.578059638833167,74.24202002003358,0.5933223745011014,3.089743107927508,summer,vegetative,0.34963423267006877,0,0,MONITOR,0,MONITOR,0.0
224,grasshopper,"grasshopper, hopper",0.8429566621780396,Lemons and limes plant,"hip, rose hip, rosehip",0.05173274129629135,26.45244890813937,33.38069987333836,4.4607194195847235,4.976673442788002,autumn,vegetative,0.34385703613981605,1,0,MONITOR,0,MONITOR,0.0
225,mosquito,tick,0.014952605590224266,Wheat plant,"ear, spike, capitulum",0.1726519912481308,27.141141650694525,59.533426216033085,2.5911122478459165,4.134949892800256,spring,maturity,0.13134552180767062,0,0,MONITOR,0,MONITOR,0.0
226,grasshopper,"grasshopper, hopper",0.5213953852653503,Pistachios plant,"hip, rose hip, rosehip",0.07788688689470291,38.587370187669606,32.29684903265789,7.64817168197551,0.22481776102472306,summer,maturity,0.27736360387876635,1,0,MONITOR,0,MONITOR,0.44999999999999996
227,bollworm,"nematode, nematode worm, roundworm",0.13464267551898956,Rice (Paddy) plant,cardoon,0.13083946704864502,35.38422305640835,65.54089890196693,5.516656004989972,4.205291125683741,autumn,seedling,0.2508828020095825,0,0,MONITOR,0,MONITOR,0.44999999999999996
228,bollworm,head cabbage,0.09594923257827759,Oats plant,jellyfish,0.04392237588763237,21.7337832472059,64.93050541663482,2.5042460677799516,3.6236805004175765,winter,vegetative,0.12824621724896135,0,0,MONITOR,0,MONITOR,0.0
229,mosquito,"barn spider, Araneus cavaticus",0.05185583606362343,Triticale plant,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.12025216221809387,24.56308319225412,80.68298412184521,0.20706343606464261,0.6456400653654908,autumn,flowering,0.2809492602944374,0,0,MONITOR,0,MONITOR,0.0
230,sawfly,"ground beetle, carabid beetle",0.11229821294546127,Hazelnuts plant,"lakeside, lakeshore",0.05522584542632103,18.682789990814985,82.8145158908168,3.6862806321638617,2.136158059947403,spring,flowering,0.28367980672977866,0,0,MONITOR,0,MONITOR,0.0
231,bollworm,"nematode, nematode worm, roundworm",0.09801097214221954,Blueberries plant,earthstar,0.054877154529094696,23.046464930182566,68.04162572378551,3.389472970924021,3.8146268937949714,summer,vegetative,0.23047995148226622,0,0,MONITOR,0,MONITOR,0.0
232,armyworm,"ear, spike, capitulum",0.22347672283649445,Brazil nuts plant,earthstar,0.1592334359884262,27.578025017951703,57.4945838390465,0.131161802928112,3.1605202131217425,summer,flowering,0.3750403123721481,0,0,MONITOR,0,MONITOR,0.0
233,grasshopper,"grasshopper, hopper",0.7812555432319641,Rambutan plant,cardoon,0.340262770652771,32.029268104441165,72.27741668818607,4.992498556879845,0.9290859371344173,spring,seedling,0.4271689197421074,1,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
234,bollworm,"ear, spike, capitulum",0.32629531621932983,Peas (Green) plant,hair slide,0.12148942798376083,22.354580811281956,57.081235440135295,0.9346764324507895,3.232890586955433,summer,vegetative,0.29152700161561373,0,0,MONITOR,0,MONITOR,0.0
235,beetle,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.7654938697814941,Brussels sprout plant,"artichoke, globe artichoke",0.054598841816186905,22.729267799661017,64.97911022834977,7.968234615901945,0.0,summer,flowering,0.47728096314705915,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
236,mosquito,"harvestman, daddy longlegs, Phalangium opilio",0.3428323566913605,Watermelons plant,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.028759406879544258,15.263554851306726,79.79204475441152,3.2002291466793586,2.2326133890913464,spring,flowering,0.33009652209002527,0,0,MONITOR,0,MONITOR,0.0
237,stem_borer,leafhopper,0.2062029093503952,Chestnuts plant,cardoon,0.01396601926535368,25.18667039727546,56.633429810158646,1.831123421634591,3.8655481232800586,summer,flowering,0.34763411818770695,0,0,MONITOR,0,MONITOR,0.0
238,armyworm,"ear, spike, capitulum",0.0749104917049408,Ginger plant,bell pepper,0.03747189790010452,20.687927940702185,77.08517958863752,4.171038670706496,2.5220730586855837,spring,seedling,0.22256949158385397,0,0,MONITOR,0,MONITOR,0.0
239,mites,isopod,0.7851431369781494,Bananas plant,"quill, quill pen",0.14836059510707855,23.352802863169632,75.16102053038453,3.944946613760496,1.901274940045665,summer,seedling,0.44684008684009313,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
240,mites,"barn spider, Araneus cavaticus",0.4727212190628052,Guavas plant,"rock beauty, Holocanthus tricolor",0.011433153413236141,21.61569610916206,50.678122743037676,3.815549653560118,3.567215504526819,spring,seedling,0.30585655562346803,0,0,MONITOR,0,MONITOR,0.0
241,sawfly,"nematode, nematode worm, roundworm",0.5131416916847229,Garlic plant,knot,0.05946778133511543,25.528687228737216,79.60841192326102,7.148052429278808,3.669702178103898,autumn,seedling,0.3225546866375953,0,0,MONITOR,0,MONITOR,0.35
242,sawfly,"cicada, cicala",0.4833577573299408,Avocados plant,"pick, plectrum, plectron",0.06632969528436661,17.211358043216844,75.47849518057258,4.399282255709706,4.07204763144034,spring,seedling,0.3171172820962965,0,0,MONITOR,0,MONITOR,0.0
243,beetle,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.7654938697814941,Blueberries plant,maraca,0.03259049728512764,18.66477377304505,66.52888831058986,1.6590834340594007,3.5492109141356645,autumn,vegetative,0.32370460716076194,0,0,MONITOR,0,MONITOR,0.0
244,beetle,rhinoceros beetle,0.9074443578720093,Rosemary plant,cardoon,0.022082261741161346,36.64623556014149,53.56514812958522,2.6697122507918216,3.797649752724576,spring,vegetative,0.3532261262647808,0,0,MONITOR,0,MONITOR,0.1
245,beetle,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.7654938697814941,Chickpeas plant,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.03216581419110298,19.562887093629847,52.11190972136645,10.28465203712795,3.3794902689250415,summer,flowering,0.473635596157983,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
246,stem_borer,"ear, spike, capitulum",0.08612443506717682,Papayas plant,cardoon,0.012472855858504772,20.516072107726803,56.93506134645466,1.4984313170173236,2.818634378939766,summer,vegetative,0.22097421479178594,0,0,MONITOR,0,MONITOR,0.0
247,armyworm,"ear, spike, capitulum",0.6828024983406067,Pine nuts plant,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.12520697712898254,35.18456764160657,73.1389169493794,4.923797097781355,2.6074107997165767,spring,seedling,0.37056268341839316,0,0,MONITOR,0,MONITOR,0.1
248,bollworm,"nematode, nematode worm, roundworm",0.2446284145116806,Yams plant,alp,0.05690792575478554,40.0,50.66562248897903,7.360939356235981,2.2152883370831176,summer,flowering,0.36306578912772236,0,0,MONITOR,0,MONITOR,0.44999999999999996
249,beetle,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.7654938697814941,Sage plant,"pot, flowerpot",0.3149392902851105,20.142166855873292,71.56268372929804,5.33733867743514,1.0451580483283291,autumn,seedling,0.41958628602325915,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
250,aphids,"lacewing, lacewing fly",0.051639437675476074,Coconuts plant,"web site, website, internet site, site",0.0444072000682354,24.15875521605985,46.37366706682411,3.7071221542727706,1.3536261894162296,winter,maturity,0.06857684629969299,0,0,MONITOR,0,MONITOR,0.0
251,beetle,"ground beetle, carabid beetle",0.8806339502334595,Peas (Green) plant,golf ball,0.1918426901102066,27.707777754702548,61.93897123341726,4.244288579794037,2.1615826216777485,summer,seedling,0.47491390619426965,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
252,grasshopper,"grasshopper, hopper",0.7564387917518616,Hemp plant,"lakeside, lakeshore",0.04443123936653137,34.64348822202796,66.64471631861014,5.624664024466272,2.789742591522915,spring,vegetative,0.3236366105824709,1,0,MONITOR,0,MONITOR,0.35
253,armyworm,slug,0.525050163269043,Barley plant,safety pin,0.05483093112707138,21.065714607858812,95.0,1.4783250349979733,4.228975117605116,autumn,maturity,0.2244210622273386,0,0,MONITOR,0,MONITOR,0.1
254,mosquito,tick,0.06909205764532089,Rambutan plant,"pot, flowerpot",0.02607923187315464,24.77361077028945,44.34026516719449,3.4099947343600814,2.449843326549385,summer,vegetative,0.21943812786135825,0,0,MONITOR,0,MONITOR,0.0
255,grasshopper,"grasshopper, hopper",0.6695835590362549,Beets plant,iPod,0.07089542597532272,29.88668788030872,87.080218497352,16.623836662334213,3.704171549053197,spring,flowering,0.4088288897089661,1,1,SPRAY_AND_MONITOR,0,DELAY_SPRAY_WEATHER,0.44999999999999996
256,grasshopper,"grasshopper, hopper",0.8429566621780396,Starfruit plant,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.26368841528892517,28.173830372333093,67.2476362098092,5.05444747359907,3.7951787877185446,autumn,flowering,0.47829983316361907,1,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
257,sawfly,isopod,0.43508997559547424,Rambutan plant,"pot, flowerpot",0.02607923187315464,24.119219643849505,71.16757877023944,3.8272636968389486,2.222263842773451,summer,seedling,0.349957669810392,0,0,MONITOR,0,MONITOR,0.0
258,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.9157032370567322,Rapeseed (Canola) plant,broccoli,0.15436618030071259,25.330885177419795,66.77521870082306,2.4123686966609803,3.2136282536442207,autumn,flowering,0.47653921645134695,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
259,beetle,rhinoceros beetle,0.8381407260894775,Habanero pepper plant,coral fungus,0.02358025498688221,19.12552095815009,71.6709022729285,1.4972308140997,2.207766349930166,summer,maturity,0.3382227511750534,0,0,MONITOR,0,MONITOR,0.0
260,beetle,"ground beetle, carabid beetle",0.8806339502334595,Cotton lint plant,"patas, hussar monkey, Erythrocebus patas",0.019224904477596283,24.809131280126675,62.69472343456973,4.370193005380417,4.086563072894172,summer,maturity,0.3468635160289705,0,0,MONITOR,0,MONITOR,0.0
261,armyworm,"ear, spike, capitulum",0.0749104917049408,Scallions plant,daisy,0.09991908073425293,24.668062549955224,86.81075272186187,4.6391492363593665,3.2630120059191188,spring,vegetative,0.1827171587944031,0,0,MONITOR,0,MONITOR,0.1
262,bollworm,"nematode, nematode worm, roundworm",0.13464267551898956,Okra plant,cardoon,0.07533502578735352,27.16084944813128,58.15293283662916,3.2012075329262233,1.0714194943739737,autumn,vegetative,0.19186333030462266,0,0,MONITOR,0,MONITOR,0.0
263,grasshopper,cricket,0.5418532490730286,Cabbages and other brassicas plant,bow,0.07977638393640518,23.223363905904918,81.98351858268872,21.60719589071774,2.693829582584616,spring,flowering,0.38217137718573213,1,0,MONITOR,0,MONITOR,0.35
264,bollworm,"nematode, nematode worm, roundworm",0.09801097214221954,Almonds plant,Petri dish,0.028328530490398407,28.357692612725696,55.33449319680466,1.6479542988892475,4.4777345941886555,autumn,vegetative,0.17616580007597804,0,0,MONITOR,0,MONITOR,0.0
265,bollworm,"nematode, nematode worm, roundworm",0.35554659366607666,Guavas plant,"rock beauty, Holocanthus tricolor",0.011433153413236141,31.063579089099143,64.0962223039807,1.2478392574426433,2.2825227585439585,autumn,vegetative,0.23007813803618776,0,0,MONITOR,0,MONITOR,0.0
266,stem_borer,"ear, spike, capitulum",0.1671539843082428,Blueberries plant,"common newt, Triturus vulgaris",0.01553382258862257,26.77714663834233,48.92056171564671,2.447076775310036,3.037258036114082,autumn,seedling,0.23929812271846457,0,0,MONITOR,0,MONITOR,0.0
267,grasshopper,"grasshopper, hopper",0.8091545701026917,Lupins plant,cardoon,0.01576545648276806,27.758782041996017,71.8253558052128,3.298215376002886,3.155054605286974,spring,seedling,0.380575892101042,1,0,MONITOR,0,MONITOR,0.0
268,mosquito,"barn spider, Araneus cavaticus",0.02096199244260788,Raspberries plant,"hip, rose hip, rosehip",0.061818044632673264,26.265776737889336,86.676889353898,1.4107599306591185,1.2560525210024795,summer,vegetative,0.21465707059018316,0,0,MONITOR,0,MONITOR,0.1
269,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.90793377161026,Chickpeas plant,"hip, rose hip, rosehip",0.02612808346748352,26.000421965457072,63.839657302687186,4.278276422600277,3.1128495390562168,summer,seedling,0.45399124331772334,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
270,grasshopper,"grasshopper, hopper",0.5055554509162903,Cinnamon plant,digital clock,0.029512664303183556,22.39220983228576,62.04671451944136,4.691888145287269,0.8273978175584491,summer,seedling,0.3660180071508512,1,0,MONITOR,0,MONITOR,0.0
271,bollworm,centipede,0.23376712203025818,Pistachios plant,"pick, plectrum, plectron",0.028648918494582176,27.58247130836654,48.2807455539811,6.1862751930883935,1.7492510723183248,winter,seedling,0.2060842161020264,0,0,MONITOR,0,MONITOR,0.35
272,beetle,dung beetle,0.8762009143829346,Garlic plant,knot,0.05946778133511543,25.513567007932554,61.56061019671538,2.0674312312206373,3.7908675609930302,summer,maturity,0.3524277156312019,0,0,MONITOR,0,MONITOR,0.0
273,stem_borer,"ringlet, ringlet butterfly",0.038682274520397186,Raspberries plant,custard apple,0.17442886531352997,36.465841544652974,41.10808610417709,9.635855623887768,2.9281075483700296,autumn,seedling,0.236854791007936,0,0,MONITOR,0,MONITOR,0.44999999999999996
274,mites,tick,0.21323609352111816,Lychee plant,ski mask,0.04613053426146507,33.86677451237621,51.30683019921759,5.849198648783117,2.1346266307041675,spring,seedling,0.25440815239213405,0,0,MONITOR,0,MONITOR,0.35
275,mites,tick,0.261301726102829,Lemons and limes plant,"pot, flowerpot",0.043522194027900696,27.929232762782505,68.40179069163703,1.6111751939344678,3.0357532254942248,summer,vegetative,0.26455873627215626,0,0,MONITOR,0,MONITOR,0.0
276,mites,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.37841498851776123,Cashew nuts plant,"rock beauty, Holocanthus tricolor",0.060520924627780914,22.184713951526163,84.78519796612095,1.4035660636267189,2.4278893026938424,spring,vegetative,0.2430859477259219,0,0,MONITOR,0,MONITOR,0.0
277,mosquito,tick,0.05233141779899597,Spinach plant,consomme,0.11034142225980759,20.43794264008291,95.0,2.616037219554168,2.5150942028222,autumn,maturity,0.12944339303299784,0,0,MONITOR,0,MONITOR,0.1
278,sawfly,"long-horned beetle, longicorn, longicorn beetle",0.37870481610298157,Aji pepper plant,bell pepper,0.10449329763650894,31.955714765444327,56.201223723936494,4.701783603927678,3.288182232064165,spring,maturity,0.20029522040858866,0,0,MONITOR,0,MONITOR,0.0
279,armyworm,"ear, spike, capitulum",0.2838558852672577,Flaxseed (Linseed) plant,daisy,0.07264143973588943,27.313746125735694,86.5295023496816,5.301549374118695,1.6271587112090418,summer,vegetative,0.27425252871587874,0,0,MONITOR,0,MONITOR,0.44999999999999996
280,bollworm,"nematode, nematode worm, roundworm",0.35554659366607666,Celery plant,coral fungus,0.0756569653749466,28.400717016958055,68.65628720602471,5.840138209420849,2.5484036866656288,autumn,vegetative,0.24051450747996572,0,0,MONITOR,0,MONITOR,0.35
281,sawfly,centipede,0.11661237478256226,Hazelnuts plant,"hip, rose hip, rosehip",0.054778892546892166,17.27707006512904,62.73128529880436,15.854274326198748,2.1252781664720164,summer,vegetative,0.23455629249103369,0,0,MONITOR,0,MONITOR,0.35
282,grasshopper,"grasshopper, hopper",0.8156050443649292,Papayas plant,maraca,0.01668374612927437,30.637192407790906,71.48891677589228,0.34709044509735515,0.5972759504796934,spring,seedling,0.3821442185062915,1,0,MONITOR,0,MONITOR,0.0
283,beetle,"ground beetle, carabid beetle",0.8450956344604492,"Pumpkins, squash and gourds plant",spaghetti squash,0.11416598409414291,28.272101691071814,65.92874725519938,3.1199565751570137,1.3954530925008404,spring,vegetative,0.35447301199659703,0,0,MONITOR,0,MONITOR,0.0
284,armyworm,"ear, spike, capitulum",0.22347672283649445,Oats plant,croquet ball,0.035048551857471466,20.44784657792761,66.65593588418328,14.896481681430075,4.381847736476598,summer,seedling,0.3048602687008679,0,0,MONITOR,0,MONITOR,0.35
285,grasshopper,"grasshopper, hopper",0.6681294441223145,Blueberries plant,sea lion,0.047200094908475876,23.642375962750254,58.87500255759996,6.419425955854324,2.9616679775022807,summer,seedling,0.4046584931295365,1,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
286,beetle,rhinoceros beetle,0.603259265422821,Sunflower seeds plant,"web site, website, internet site, site",0.037785086780786514,27.318586021782597,44.02835510301724,1.1580858001427075,0.911694038318333,spring,vegetative,0.28885711499489847,0,0,MONITOR,0,MONITOR,0.0
287,bollworm,"nematode, nematode worm, roundworm",0.2446284145116806,Bananas plant,"artichoke, globe artichoke",0.028079457581043243,26.26233399178122,41.84562196216878,4.091071367899092,0.6515747489819073,summer,seedling,0.30838116304948926,0,0,MONITOR,0,MONITOR,0.0
288,mosquito,"barn spider, Araneus cavaticus",0.016859659925103188,Avocados plant,lotion,0.014962567016482353,24.539144070982225,74.79867324921841,2.947646085352539,2.3654033198672995,spring,seedling,0.2061405423237011,0,0,MONITOR,0,MONITOR,0.0
289,mosquito,"harvestman, daddy longlegs, Phalangium opilio",0.02200191654264927,Potatoes plant,"maze, labyrinth",0.03344140574336052,25.482558659670197,60.8494986487143,2.848101707029689,4.373423839811778,summer,vegetative,0.21027465007267893,0,0,MONITOR,0,MONITOR,0.0
290,mites,"ant, emmet, pismire",0.3149421811103821,Starfruit plant,"candle, taper, wax light",0.016580939292907715,24.740113108965573,56.058666505157504,2.026648051066423,2.2758902382347768,summer,vegetative,0.2719816824793816,0,0,MONITOR,0,MONITOR,0.0
291,beetle,rhinoceros beetle,0.881321907043457,Tamarind plant,"indri, indris, Indri indri, Indri brevicaudatus",0.04489494860172272,26.762812560512344,65.1275844008473,3.802547357588585,4.068399464084819,spring,seedling,0.4011862486973405,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
292,mites,isopod,0.22546972334384918,Cocoa beans plant,jellyfish,0.03427135571837425,33.35745986496578,76.92398379373441,8.300518164734182,2.922316924982389,spring,seedling,0.25517243443988263,0,0,MONITOR,0,MONITOR,0.35
293,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.9181778430938721,Ginger plant,"ear, spike, capitulum",0.1386316865682602,13.166707795343513,67.70545914539598,2.220199528850186,3.065500549415072,spring,seedling,0.42452677454799415,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
294,stem_borer,"walking stick, walkingstick, stick insect",0.6219435930252075,Garlic plant,Petri dish,0.02572735585272312,24.81574867745158,55.15917595038549,5.875941711149121,0.8971353888345168,spring,vegetative,0.2910082857916132,0,0,MONITOR,0,MONITOR,0.35
295,stem_borer,"long-horned beetle, longicorn, longicorn beetle",0.9157032370567322,Figs plant,analog clock,0.020489046350121498,26.882562106862235,83.39439433473424,6.736683636953831,3.625027506099709,summer,flowering,0.5047841821843758,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.35
296,mosquito,"harvestman, daddy longlegs, Phalangium opilio",0.04395557940006256,Quinoa plant,plate,0.07342793792486191,27.479969948435496,88.68778254472448,9.575691206637906,2.0980815552716714,winter,maturity,0.07160226738080383,0,0,MONITOR,0,MONITOR,0.44999999999999996
297,beetle,dung beetle,0.5806409120559692,Mustard greens plant,head cabbage,0.16335996985435486,24.14042709339355,72.4183498298428,1.376261970707469,3.53571094433309,autumn,vegetative,0.3042869957536459,0,0,MONITOR,0,MONITOR,0.0
298,beetle,rhinoceros beetle,0.881321907043457,Raspberries plant,custard apple,0.2678239345550537,17.216391087607086,79.60495267016135,3.536671247723522,1.5229960216166645,summer,vegetative,0.43741220891475685,0,1,SPRAY_AND_MONITOR,1,SPRAY_AND_MONITOR,0.0
299,sawfly,"long-horned beetle, longicorn, longicorn beetle",0.1513632833957672,Hazelnuts plant,"hip, rose hip, rosehip",0.054778892546892166,27.63997741857055,83.62939995220717,1.7895356498511252,2.712459217011895,summer,flowering,0.3422014923859388,0,0,MONITOR,0,MONITOR,0.0
300,bollworm,"nematode, nematode worm, roundworm",0.2614561915397644,Barley plant,safety pin,0.05483093112707138,34.63675107082092,81.95148974606771,3.808987099271552,2.922403544725158,summer,flowering,0.36643038844689724,0,0,MONITOR,0,MONITOR,0.0
301,mosquito,"barn spider, Araneus cavaticus",0.02322564087808132,Vanilla beans plant,vine snake,0.04080630838871002,18.33069297541931,74.21148765668936,3.786111019472804,2.3151600201089604,autumn,seedling,0.2117406661063433,0,0,MONITOR,0,MONITOR,0.0
302,stem_borer,"ear, spike, capitulum",0.1671539843082428,Kohlrabi plant,"axolotl, mud puppy, Ambystoma mexicanum",0.02953994832932949,30.319140068490942,73.97520570612325,1.0091572124504165,2.985454231703388,spring,seedling,0.24157411815132945,0,0,MONITOR,0,MONITOR,0.0
